Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-1696,Meridian Renewables - Analytics & BI,ACC-10140,Meridian Renewables Ltd,Ethan Clarke,Data & AI,Analytics & BI,Closed Lost,0,169800,GBP,2025-03-29,2025-10-04,2025-04-17,No fit,Upsell,2025-04-17,2025-04-17 17:00:00
OPP-1651,Hansa Municipal Services - Application Support,ACC-10049,Hansa Municipal Services S.L.,paolo conti,ERP & Business Apps,Application Support,closed won,100%,153500,EUR,2025-03-19,2025-10-01,2025-09-03,,Event / Webinar,2025-09-03,2025-09-03 17:00:00
OPP-1645,Tamsin Authority - AI & GenAI Solutions,ACC-10143,Tamsin Authority S.à r.l.,Emma de Vries,Data&AI,AI & GenAI Solutions,Closed - Lost,0,126000,EUR,2025-03-18,2025-09-24,2025-08-11,No Budget,Co-sell,2025-08-11,2025-08-11 17:00:00
OPP-1607,Tauern Transport - Managed Cloud Services,ACC-10166,Tauern Transport plc,oliver hughes,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,591700,gbp,2025-03-11,2025-05-07,2025-04-29,Not a Fit,Website,2025-04-29,2025-04-29 17:00:00
OPP-1602,Saxon Assurance - Identity & Access Management,ACC-10640,Saxon Assurance Sp. z o.o.,Jan Kowalski,Cybersecurity,Identity & Access Management,Closed Lost,0,2211500,PLN,2025-03-10,2025-05-28,2025-06-14,Stalled,Website,2025-06-14,2025-06-14 17:00:00
OPP-1625,Saxon Foods - AI & GenAI Solutions,ACC-10522,Saxon Foods GmbH,Anna Müller  ,Data & AI,AI & GenAI Solutions,Closed Lost,0,"€493,000",EUR,2025-03-15,2025-08-21,2025-04-15,No Decision / Stalled,Hyperscaler Co-sell,2025-04-15,2025-04-15 17:00:00
OPP-1600,Marisol Automotive - Identity & Access Management,ACC-10053,Marisol Automotive Ltd,Tom Barker,Cybersecurity,Identity & Access Management,closed lost,0,183000,GBP,2025-03-09,2025-08-05,2025-03-28,no budget,Existing Customer (Upsell),2025-03-28,2025-03-28 18:35:10
OPP-1580,Isola Broadcast - Data Platform Modernisation,ACC-10215,Isola Broadcast plc,Ethan Clarke,Data & AI,Data Platform Modernisation,Won,100,258400,GBP,2025-03-06,2025-06-19,2025-11-04,,Outbound - SDR,2025-11-04,2025-11-04 17:00:00
OPP-1688,Baltica Retail - AI & GenAI Solutions,ACC-10080,Baltica Retail SAS,Hugo Laurent,Data and AI,AI & GenAI Solutions,Closed Lost,0%,"128,000.00",EUR,2025-03-28,2025-10-02,2025-04-14,Budget,Upsell,14/04/2025,2025-04-14 18:48:52
OPP-1669,Corvina Industries - Cloud Migration,ACC-10544,Corvina Industries N.V.,Pieter Janssens,Cloud & Infrastructure,Cloud Migration,Won,100,221000,eur,2025-03-23,2025-06-16,2025-07-31,,Outbound - SDR,2025-07-31,2025-07-31 17:00:00
OPP-1601,Aurora Utilities - AI & GenAI Solutions,ACC-10151,Aurora Utilities S.r.l.,M. Rossi,Data & AI,AI & GenAI Solutions,Lost,0,93000,EUR,2025-03-09,2025-07-01,2025-04-17,Not a Fit,Existing Customer (Upsell),2025-04-17,2025-04-17 17:00:00
OPP-1624,Estrella Motorenwerk - Data Platform Modernisation,ACC-10542,Estrella Motorenwerk Ltd,Ethan Clarke,Data & AI,Data Platform Modernisation,Closed Lost,0,459700,GBP,2025-03-14,13/07/2025,2025-07-04,,Hyperscaler Co-sell,2025-07-04,2025-07-04 17:00:00
OPP-1625,Saxon Foods - AI & GenAI Solutions,ACC-10522,Saxon Foods GmbH,Anna Müller,Data & AI,AI & GenAI Solutions,Solutioning,60,493000,EUR,2025-03-15,2025-08-21,,,Hyperscaler Co-sell,2025-04-15,2025-04-10 23:52:28
OPP-1700,Saxon Finance - Application Support,ACC-10583,Saxon Finance SAS,"Bernard, Camille",ERP & Apps,Application Support,Closed Lost,0,71000,EUR,2025-03-30,2025-08-10,2025-07-01,No fit,Hyperscaler Co-sell,2025-07-01,2025-07-01 17:00:00
OPP-1693,Dunmore Institute - AI & GenAI Solutions,ACC-10600,Dunmore Institute SE,Anna Müller,Data & AI,AI & GenAI Solutions,Closed Won,100,158500,EUR,2025-03-29,2025-09-08,2025-11-01,,Inbound - Website,2025-11-01,2025-11-01 17:00:00
OPP-1668,Corvina Automotive - Data Platform Modernisation,ACC-10589,Corvina Automotive Ltd,"Clarke, Ethan",Data & AI,Data Platform Modernisation,Closed - Lost,0%,386500,GBP,2025-03-22,2025-09-13,2025-07-05,Timing / Postponed,Inbound - Website,05/07/2025,2025-07-05 17:00:00
OPP-1698,Danubia Renewables - Application Support,ACC-10446,Danubia Renewables ApS,Sven Johansson  ,ERP & Business Apps,Application Support,closed lost,0,4330700.00,DKK,2025-03-29,2025-09-24,2025-04-08,Budget,Website,2025-04-08,2025-04-08 17:00:00
OPP-1640,Granite Capital - Application Support,ACC-10454,Granite Capital S.A.,Paolo Conti,ERP and Business Applications,Application Support,Closed Lost,0,132500,EUR,2025-03-18,2025-08-23,2025-08-25,Doing in-house,Inbound - Website,2025-08-25,2025-08-25 17:00:00
OPP-1667,Tamsin Agency - AI & GenAI Solutions,ACC-10703,Tamsin Agency S.A.,Marco Rossi,Data & AI,AI & GenAI Solutions,Negotiation,95%,134500,EUR,2025-03-22,2025-09-08,,,Hyperscaler Co-sell,2026-08-15,2026-08-15 17:00:00
OPP-1701,Gallway Agency - Application Support,ACC-10003,Gallway Agency SA,Camille Bernard,ERP & Business Apps,Application Support,Closed Lost,0,370500,EUR,2025-03-30,2025-09-27,2025-05-08,Not a Fit,Inbound - Website,2025-05-08,2025-05-08 20:14:39
OPP-1691,Vistula Networks - Managed Cloud Services,ACC-10205,Vistula Networks S.r.l.,Mateo López,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,"€120,500",EUR,2025-03-28,2025-09-17,2025-05-02,No Budget,Partner Referral,2025-05-02,2025-05-02 17:00:00
OPP-1696,Meridian Renewables - Analytics & BI,ACC-10140,Meridian Renewables Ltd,Ethan Clarke,Data & AI,Analytics & BI,Closed Lost,0,169800,GBP,2025-03-29,2025-10-04,2025-04-17,No fit,Upsell,2025-04-17,2025-04-17 17:00:00
OPP-1659,Marisol Automotive - AI & GenAI Solutions,ACC-10053,Marisol Automotive Ltd,Ethan Clarke,Data&AI,AI & GenAI Solutions,Closed Lost,0,113000,EUR,2025-03-21,2025-08-28,2025-04-28,No Budget,Existing Customer (Upsell),2025-04-28,2025-04-28 18:39:54
OPP-1662,Bergmann Media - Application Support,ACC-10169,Bergmann Media plc,"Thompson, Grace",ERP & Business Apps,Application Support,Closed Lost,0%,140900,GBP,2025-03-21,2025-07-24,2025-06-17,Price,Upsell,2025-06-17,2025-06-17 17:00:00
OPP-1626,Baltica Motorenwerk - SAP S/4HANA Implementation,ACC-10550,Baltica Motorenwerk S.p.A.,Paolo Conti,ERP & Business Apps,SAP S/4HANA Implementation,Closed Won,100%,257000,EUR,2025-03-15,2025-06-22,2025-06-25,,Existing Customer,2025-06-25,2025-06-25 17:00:00
OPP-1699,Delta Components - Cloud Migration,ACC-10567,Delta Components SAS,Chloé Martin,Cloud & Infrastructure,Cloud Migration,Closed Won,100,108500,EUR,2025-03-29,2025-07-23,2025-10-24,,Existing Customer (Upsell),2025-10-24,2025-10-24 17:00:00
OPP-1674,Castellan Components - AI & GenAI Solutions,ACC-10710,Castellan Components S.L.,Marco Rossi,Data&AI,AI & GenAI Solutions,Lost,0,208500,EUR,2025-03-23,2025-08-28,2025-07-27,PRICE,Outbound - SDR,2025-07-27,2025-07-27 17:00:00
OPP-1629,Vistula Consumer - Salesforce Implementation,ACC-10299,Vistula Consumer plc,Grace Thompson,ERP & Apps,Salesforce Implementation,Closed Lost,0,666600,GBP,2025-03-15,2025-08-12,2025-06-10,No Decision / Stalled,Inbound - Website,2025-06-10,2025-06-10 20:03:24
OPP-1610,Quadra Retail - DevOps & Platform Engineering,ACC-10503,Quadra Retail SAS,Chloé Martin,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,46000,EUR,2025-03-11,2025-07-05,2025-05-01,No Budget,Event,2025-05-01,2025-05-01 17:00:00
OPP-1563,Novara Authority - Analytics & BI,ACC-10742,Novara Authority S.A.,Katarzyna Nowak,Data and AI,Analytics & BI,Lost,0,"PLN 429,700",PLN,2025-03-01,2025-08-11,2025-03-30,No Decision / Stalled,Co-sell,2025-03-30,2025-03-30 17:00:00
OPP-1632,Noord Components - Data Platform Modernisation,ACC-10460,Noord Components Sp. z o.o.,Katarzyna Nowak,Data & AI,Data Platform Modernisation,Closed Won,100,833100,PLN,2025-03-16,29/07/2025,2025-07-13,,Existing Customer (Upsell),2025-07-13,2025-07-13 20:39:55
OPP-1630,Jadeport Connect - DevOps & Platform Engineering,ACC-10187,Jadeport Connect SA,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0%,175000,EUR,2025-03-15,2025-05-26,2025-08-21,No Decision / Stalled,Partner Referral,2025-08-21,2025-08-21 17:00:00
OPP-1619,Arcadia Finance - Identity & Access Management,ACC-10159,Arcadia Finance SA,F. Wagner,Cybersecurity,Identity & Access Management,Closed Won,100%,129600.00,CHF,2025-03-13,2025-08-17,2025-10-06,,Partner Referral,2025-10-06,2025-10-06 19:50:59
OPP-1621,Iberia Power - SAP S/4HANA Implementation,ACC-10076,Iberia Power SA,Camille Bernard,ERP,SAP S/4HANA Implementation,5 - Closed Won,100,335500,EUR,2025-03-14,2025-07-31,2025-06-06,,Existing Customer (Upsell),2025-06-06,2025-06-06 17:00:00
OPP-1689,Westbrook Consumer - Managed Cloud Services,ACC-10422,Westbrook Consumer SE,Lukas Schneider,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,217500,EUR,2025-03-28,2025-08-04,2025-10-15,No Budget,Website,2025-10-15,2025-10-15 17:00:00
OPP-1569,Zentra Institute - Application Support,ACC-10485,Zentra Institute SA,Lena Fischer,ERP,,closed lost,0%,"108,800.00",,2025-03-02,2025-10-26,2026-01-05,lost to competitor,Referral,2026-01-05,2026-01-05 22:48:02
OPP-1586,Quadra Broadcast - Managed Cloud Services,ACC-10579,QUADRA BROADCAST SP. Z O.O.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Closed Won,100,1635900,PLN,07/03/2025,2025-08-23,2025-07-17,,Inbound - Website,2025-07-17,2025-07-17 17:37:23
OPP-1634,Pionier Utilities - Data Platform Modernisation,ACC-10075,Pionier Utilities S.L.,"Rossi, Marco",DATA & AI,Data Platform Modernisation,Closed Lost,0,353500,EUR,2025-03-17,2025-06-01,2025-04-06,No Decision / Stalled,Inbound - Website,2025-04-06,2025-04-06 17:00:00
OPP-1577,Isola Capital - AI & GenAI Solutions,ACC-10118,Isola Capital Ltd,ethan clarke,DATA & AI,AI & GenAI Solutions,Closed - Lost,0,"£336,700",GBP,2025-03-04,2025-07-20,2025-03-17,Not a Fit,Partner Referral,2025-03-17,2025-03-17 17:00:00
OPP-1596,Wexford Clinics - AI & GenAI Solutions,ACC-10582,Wexford Clinics SE,Anna Müller,Data & AI,AI & GenAI Solutions,Closed Lost,0%,107500,EUR,2025-03-09,2025-08-03,2025-08-03,No Decision / Stalled,Event / Webinar,2025-08-03,2025-08-03 23:31:14
OPP-1599,Castellan Capital - Analytics & BI,ACC-10332,Castellan Capital N.V.,Emma de Vries,Data & AI,Analytics & BI,closed won,100,84500,EUR,2025-03-09,2025-06-12,2025-06-02,,Hyperscaler Co-sell,2025-06-02,2025-06-02 17:00:00
OPP-1578,Corvina Automotive - Managed Cloud Services,ACC-10589,Corvina Automotive Ltd,Oliver Hughes,CLOUD,Managed Cloud Services,Lost,,321 400,GBP,2025-03-04,2025-05-06,2025-05-16,,Co-sell,2025-05-16,2025-05-16 17:00:00
OPP-1583,Riviera Public Services - Application Support,ACC-10099,Riviera Public Services S.p.A.,Paolo Conti,ERP & Business Apps,Application Support,Lost,0,539000,EUR,2025-03-06,2026-02-24,2025-08-04,No Decision / Stalled,Existing Customer (Upsell),2025-08-04,2025-08-04 17:00:00
OPP-1598,Kronberg Health - Managed SOC,ACC-10428,Kronberg Health GmbH,Felix Wagner,Cybersecurity,Managed SOC,Closed Won,100%,545000,EUR,2025-03-09,2025-08-21,2025-08-28,,Inbound - Website,2025-08-28,2025-08-28 18:54:59
OPP-1705,Rhein Medical - AI & GenAI Solutions,ACC-10378,Rhein Medical N.V.,Emma de Vries,Data & AI,AI & GenAI Solutions,Lost,0,101500,EUR,2025-03-30,2025-07-04,2025-07-09,Not a Fit,Event / Webinar,2025-07-09,2025-07-09 17:00:00
OPP-1637,Lusitania Components - Data Platform Modernisation,ACC-10333,Lusitania Components SE,Anna Müller,Data & AI,Data Platform Modernisation,Closed Lost,0,252500,EUR,2025-03-17,2025-08-21,2025-06-08,Lost to Competitor,Co-sell,2025-06-08,2025-06-08 17:51:15
OPP-1672,Castellan Energy - Identity & Access Management,ACC-10675,Castellan Energy SA,"Moreau, David",Cybersecurity,Identity & Access Management,Closed Won,100,242500,eur,2025-03-23,2025-09-02,2025-10-25,,Existing Customer (Upsell),2025-10-25,2025-10-25 17:00:00
OPP-1612,Westbrook Power - AI & GenAI Solutions,ACC-10417,Westbrook Power SA,Hugo Laurent,Data & AI,AI & GenAI Solutions,Won,100,211500,eur,2025-03-11,2025-07-08,2025-08-08,,Existing Customer (Upsell),2025-08-08,2025-08-08 17:00:00
OPP-1676,Zephyr Automotive - Application Support,ACC-10165,Zephyr Automotive Lda,P. Conti,ERP & Business Apps,Application Support,Lost,0%,441500,eur,2025-03-24,2025-07-23,2025-05-16,Timing / Postponed,Inbound - Website,2025-05-16,2025-05-16 17:00:00
OPP-1665,Riviera Renewables - SAP S/4HANA Implementation,ACC-10627,Riviera Renewables AB,Sven Johansson,ERP & Apps,SAP S/4HANA Implementation,Won,100%,14539900,SEK,2025-03-22,2025-05-20,2025-08-22,,Inbound - Website,2025-08-22,2025-08-22 17:38:42
OPP-1597,Delta Components - Managed Cloud Services,ACC-10567,Delta Components SAS,Chloé Martin,Cloud & Infrastructure,,Closed Lost,0,376500,EUR,2025-03-09,2025-08-19,2025-04-27,Not a Fit,Upsell,2025-04-27,2025-04-27 17:00:00
OPP-1589,Ysolde Motorenwerk - DevOps & Platform Engineering,ACC-10346,YSOLDE MOTORENWERK ASA,Freja Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,closed lost,0,3622800,NOK,2025-03-08,2025-07-01,2025-05-02,Timing / Postponed,Partner Referral,2025-05-02,2025-05-02 21:06:54
OPP-1677,Valora Motorenwerk - Analytics & BI,ACC-10395,Valora Motorenwerk s.r.o.,Katarzyna Nowak,Data & AI,Analytics & BI,Closed Lost,0%,"900,100.00",CZK,2025-03-24,2025-07-01,2025-07-28,No Decision / Stalled,Existing Customer (Upsell),2025-07-28,2025-07-28 17:00:00
OPP-1692,Riviera Grid - DevOps & Platform Engineering,ACC-10287,Riviera Grid AS,F. Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,Lost,0,556400,NOK,2025-03-28,2025-07-06,2025-04-12,No Decision / Stalled,Event / Webinar,2025-04-12,2025-04-12 18:15:01
OPP-1661,Rhein Stores - Analytics & BI,ACC-10334,Rhein Stores DAC,Niamh Walsh,Data & AI,Analytics & BI,Closed Lost,0,25000,EUR,2025-03-21,2025-06-17,2025-06-07,No Decision / Stalled,Referral,2025-06-07,2025-06-07 17:00:00
OPP-1641,Aurora Public Services - AI & GenAI Solutions,ACC-10506,Aurora Public Services S.L.,Marco Rossi,Data & AI,AI & GenAI Solutions,Closed Lost,0,179500,EUR,2025-03-18,2025-10-28,2025-07-16,,SDR,2025-07-16,2025-07-16 17:00:00
OPP-1635,Bergmann Industries - AI & GenAI Solutions,ACC-10168,Bergmann Industries S.A.,Katarzyna Nowak,Data & AI,AI & GenAI Solutions,closed won,100%,1137200.00,PLN,2025-03-17,2025-08-08,02/08/2025,,Existing Customer (Upsell),2025-08-02,2025-08-02 23:19:36
OPP-1622,Marisol Authority - AI & GenAI Solutions,ACC-10271,Marisol Authority S.r.l.,Marco Rossi,Data & AI,AI & GenAI Solutions,Closed Lost,0%,89500,EUR,2025-03-14,2026-01-29,2025-05-21,Not a Fit,Inbound,2025-05-21,2025-05-21 17:00:00
OPP-1584,Vistula Power - Data Platform Modernisation,ACC-10580,Vistula Power Oyj,Mikael Lindqvist,DATA & AI,Data Platform Modernisation,Closed Won,100,238500,EUR,2025-03-06,2025-06-24,2025-07-22,,Hyperscaler Co-sell,2025-07-22,2025-07-22 20:00:23
OPP-1658,Dunmore Connect - Managed SOC,ACC-10107,Dunmore Connect plc,Tom Barker,Cybersecurity,Managed SOC,Won,100,321000.00,GBP,2025-03-20,2025-06-28,2025-10-10,,Hyperscaler Co-sell,2025-10-10,2025-10-10 17:00:00
