Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-1831,Harbour Capital - DevOps & Platform Engineering,ACC-10323,Harbour Capital SAS,Chloé Martin,Cloud & Infrastructure,DevOps & Platform Engineering,Closed - Lost,0,167500,eur,2025-04-23,2025-08-11,2025-10-18,No Decision / Stalled,Website,2025-10-18,2025-10-18 17:00:00
OPP-1775,Gallway Mobility - Salesforce Implementation,ACC-10486,Gallway Mobility S.A.,Paolo Conti,ERP & Business Apps,Salesforce Implementation,Closed - Lost,0%,417000,EUR,2025-04-11,2025-11-08,2025-05-11,Not qualified,Partner,11/05/2025,2025-05-11 17:00:00
OPP-1839,Meridian Grid - DevOps & Platform Engineering,ACC-10558,Meridian Grid AB,Freja Nielsen,Cloud & Infra,DevOps & Platform Engineering,Closed - Lost,0,5270700,SEK,2025-04-25,2025-08-04,2025-06-01,Price,Event,2025-06-01,2025-06-01 23:00:44
OPP-1730,Kronberg Consumer - Analytics & BI,ACC-10010,Kronberg Consumer plc,Niamh Walsh,Data & AI,Analytics & BI,Closed - Lost,0,43100,GBP,2025-04-03,2025-08-06,2025-06-05,No Decision / Stalled,Hyperscaler Co-sell,2025-06-05,2025-06-05 17:00:00
OPP-1745,Delta Industries - Identity & Access Management,ACC-10079,DELTA INDUSTRIES SAS,David Moreau,Cybersecurity,Identity & Access Management,Closed Won,100,16 500,EUR,06/04/2025,2025-08-11,2025-11-21,,Hyperscaler Co-sell,2025-11-21,2025-11-21 20:13:32
OPP-1840,Tauern Consumer - SAP S/4HANA Implementation,ACC-10613,Tauern Consumer S.r.l.,Paolo Conti,ERP & Business Apps,SAP S/4HANA Implementation,Lost,0%,2264500,EUR,2025-04-25,14/07/2025,2025-06-01,No Budget,Partner Referral,2025-06-01,2025-06-01 17:00:00
OPP-1843,Castellan Renewables - Application Support,ACC-10226,Castellan Renewables S.r.l.,Paolo Conti,ERP & Business Apps,Application Support,Closed Lost,0,"€268,000",EUR,2025-04-26,2025-09-29,2025-05-02,Not a Fit,Event / Webinar,2025-05-02,2025-05-02 17:00:00
OPP-1737,Solvik Finance - Analytics & BI,ACC-10683,Solvik Finance AG,Anna Müller,Data & AI,Analytics & BI,Closed - Lost,0%,57100,CHF,2025-04-04,2025-07-14,2025-05-13,Not a Fit,Hyperscaler Co-sell,2025-05-13,2025-05-13 23:10:34
OPP-1761,Fjordline Clinics - Security Assessment,ACC-10467,Fjordline Clinics plc,Tom Barker,Cybersecurity,Security Assessment,Closed Lost,0,47000,EUR,2025-04-08,2025-08-15,2025-05-21,Not a Fit,Outbound - SDR,2025-05-21,2025-05-21 17:00:00
OPP-1735,Moselle Foods - Cloud Migration,ACC-10047,MOSELLE FOODS SA,Lukas Schneider,Cloud & Infrastructure,Cloud Migration,Lost,0,39400,CHF,2025-04-04,2025-07-04,2025-06-29,Competitor,Outbound - SDR,2025-06-29,2025-06-29 23:41:06
OPP-1781,Castellan Industries - Identity & Access Management,ACC-10123,Castellan Industries N.V.,Sara Andersson,Cybersecurity,Identity & Access Management,Closed Won,100%,203000,EUR,2025-04-12,2025-06-30,2025-07-27,,Co-sell,2025-07-27,2025-07-27 17:00:00
OPP-1828,Noord Assurance - DevOps & Platform Engineering,ACC-10488,Noord Assurance S.A.,Tomáš Novák,Cloud & Infrastructure,DevOps & Platform Engineering,2 - Solution Design,60,261500,PLN,2025-04-22,2025-10-31,,,Existing Customer (Upsell),2025-09-14,2025-09-11 08:28:49
OPP-1861,Alpenkraft Bank - Security Assessment,ACC-10536,Alpenkraft Bank Ltd,Tom Barker,Cybersecurity,Security Assessment,Closed Lost,0,123700,GBP,2025-04-28,2025-09-17,2025-10-04,Competitor,Partner Referral,2025-10-04,2025-10-04 21:17:19
OPP-1856,Dunmore Connect - DevOps & Platform Engineering,ACC-10107,Dunmore Connect plc,Oliver Hughes,Cloud & Infra,DevOps & Platform Engineering,closed lost,0,109700,GBP,2025-04-28,2025-09-19,2025-05-10,Budget,Inbound - Website,2025-05-10,2025-05-10 17:00:00
OPP-1756,Vektor Institute - AI & GenAI Solutions,ACC-10751,Vektor Institute SA,Hugo Laurent,Data & AI,AI & GenAI Solutions,closed lost,0,248500,eur,2025-04-07,2025-11-16,2025-09-06,Stalled,Inbound - Website,2025-09-06,2025-09-06 17:00:00
OPP-1866,Tauern Capital - Identity & Access Management,ACC-10290,Tauern Capital AG,Felix Wagner,Cybersecurity,Identity & Access Management,Closed Lost,0%,462500,,2025-04-30,2025-10-21,2025-06-28,No Budget,Existing Customer (Upsell),2025-06-28,2025-06-28 17:00:00
OPP-1812,Vektor Components - AI & GenAI Solutions,ACC-10637,Vektor Components SA,Hugo Laurent,Data & AI,AI & GenAI Solutions,Closed Lost,0,73000,EUR,2025-04-19,2025-08-20,2025-08-29,Lost to Competitor,Hyperscaler Co-sell,2025-08-29,2025-08-29 17:00:00
OPP-1750,Brightwater Logistics - Managed Cloud Services,ACC-10279,Brightwater Logistics S.L.,Mateo López,Cloud and Infrastructure,Managed Cloud Services,Closed - Lost,0,392000,EUR,2025-04-06,2025-09-21,2025-11-25,No decision,Inbound - Website,2025-11-25,2025-11-25 17:00:00
OPP-1798,Baltica Retail - Identity & Access Management,ACC-10080,Baltica Retail SAS,David Moreau,Cyber Security,Identity & Access Management,Closed Lost,0,151000,EUR,2025-04-16,2025-08-12,2025-06-15,Not a Fit,Inbound - Website,2025-06-15,2025-06-15 17:00:00
OPP-1788,Jadeport Assurance - SAP S/4HANA Implementation,ACC-10713,Jadeport Assurance S.A.,Paolo Conti,ERP & Business Apps,SAP S/4HANA Implementation,Closed Won,100,1451000,EUR,2025-04-14,2025-10-24,2025-07-18,,Outbound - SDR,2025-07-18,2025-07-18 17:00:00
OPP-1780,Olympia Logistics - Analytics & BI,ACC-10133,Olympia Logistics AG,Anna Müller,DATA & AI,Analytics & BI,Closed - Lost,0,68000,EUR,2025-04-12,2025-09-07,2025-12-26,Too expensive,Existing Customer,2025-12-26,2025-12-26 17:28:48
OPP-1818,Solvik Agency - Application Support,ACC-10611,Solvik Agency S.p.A.,Paolo Conti,ERP & Business Apps,Application Support,closed won,100,"266,000.00",EUR,2025-04-20,2025-11-15,2025-11-20,,Inbound - Website,2025-11-20,2025-11-20 17:00:00
OPP-1857,Tauern Consumer - AI & GenAI Solutions,ACC-10613,Tauern Consumer S.r.l.,Marco Rossi,Data & AI,AI & GenAI Solutions,Closed Lost,0,207000,EUR,2025-04-28,2025-07-05,2025-05-29,No Decision / Stalled,Partner Referral,2025-05-29,2025-05-29 21:49:23
OPP-1729,Riviera Power - AI & GenAI Solutions,ACC-10327,Riviera Power AG,Anna Müller  ,DATA & AI,AI & GenAI Solutions,Closed Lost,0,209300,CHF,2025-04-03,2025-08-08,2025-07-14,No Decision / Stalled,Event / Webinar,2025-07-14,2025-07-14 17:00:00
OPP-1791,Orion Health - Application Support,ACC-10244,Orion Health s.r.o.,Lena Fischer,ERP & Business Apps,Application Support,Lost,0%,4988200,CZK,2025-04-14,2025-10-30,2025-08-04,No decision,AWS/Azure Co-sell,2025-08-04,2025-08-04 23:02:14
OPP-1795,Orion Logistics - Salesforce Implementation,ACC-10479,Orion Logistics SAS,Camille Bernard,ERP & Business Apps,Salesforce Implementation,Closed Lost,0,33500,EUR,2025-04-15,2025-06-08,2025-06-15,,Hyperscaler Co-sell,2025-06-15,2025-06-15 17:00:00
OPP-1792,Atlas Renewables - Managed SOC,ACC-10539,Atlas Renewables SAS,David Moreau,Cybersecurity,Managed SOC,Closed Won,100,"443,500.00",EUR,2025-04-15,2025-06-17,2025-11-13,,Existing Customer,2025-11-13,2025-11-13 17:47:32
OPP-1796,Granite Health - Managed Cloud Services,ACC-10551,Granite Health GmbH,Lukas Schneider,Cloud & Infra,Managed Cloud Services,Won,100,141000.00,EUR,2025-04-15,2025-09-01,2025-07-25,,Inbound - Website,2025-07-25,2025-07-25 17:00:00
OPP-1825,Aurora Assurance - DevOps & Platform Engineering,ACC-10042,Aurora Assurance Ltd,Oliver Hughes,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,"42,700.00",GBP,2025-04-22,2025-07-08,2025-07-09,Not a Fit,Outbound,2025-07-09,2025-07-09 22:35:11
OPP-1808,Noord Agency - Managed Cloud Services,ACC-10588,Noord Agency plc,"Hughes, Oliver",Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,115500,EUR,2025-04-19,2025-08-29,2025-08-06,Not a Fit,Hyperscaler Co-sell,2025-08-06,2025-08-06 17:00:00
OPP-1828,Noord Assurance - DevOps & Platform Engineering,ACC-10488,Noord Assurance S.A.,Tomáš Novák,Cloud & Infrastructure,DevOps & Platform Engineering,closed lost,,261500,PLN,2025-04-22,2025-10-31,2025-09-14,No Budget,Existing Customer,2025-09-14,2025-09-14 17:00:00
OPP-1740,Borealis Grid - Managed Cloud Services,ACC-10386,BOREALIS GRID AG,Lukas Schneider,Cloud and Infrastructure,Managed Cloud Services,Closed Lost,0%,38 000,EUR,2025-04-05,2025-05-23,2025-07-04,No Budget,Event / Webinar,2025-07-04,2025-07-04 17:00:00
OPP-1833,Delta Components - Managed Cloud Services,ACC-10567,Delta Components SAS,Chloé Martin,Cloud & Infrastructure,Managed Cloud Services,Lost,0,"144,500.00",eur,2025-04-23,2025-07-21,2025-07-31,PRICE,Outbound - SDR,2025-07-31,2025-07-31 17:00:00
OPP-1801,Bergmann Health - Security Assessment,ACC-10012,Bergmann Health SE,Felix Wagner,Cyber Security,Security Assessment,Closed Won,100,32000,EUR,2025-04-17,2025-06-08,2025-09-30,,Partner Referral,2025-09-30,2025-09-30 22:03:06
OPP-1746,Oakridge Retail - Data Platform Modernisation,ACC-10380,Oakridge Retail N.V.,Emma de Vries,Data & AI,Data Platform Modernisation,Closed Lost,0%,"168,500.00",EUR,2025-04-06,2025-07-01,2025-06-15,No Budget,Event / Webinar,2025-06-15,2025-06-15 22:30:16
OPP-1853,Lindholm Power - Managed SOC,ACC-10471,Lindholm Power S.A.,Jan Kowalski  ,Cybersecurity,Managed SOC,Closed - Lost,0,989800,pln,28/04/2025,2025-08-29,2025-08-18,,Outbound - SDR,2025-08-18,2025-08-18 17:00:00
OPP-1743,Corvina Energy - Data Platform Modernisation,ACC-10404,Corvina Energy SA,Hugo Laurent,Data & AI,Data Platform Modernisation,Lost,0%,334000,eur,2025-04-05,2025-09-19,2025-05-01,No Budget,Upsell,2025-05-01,2025-05-01 20:25:32
OPP-1778,Arcadia Utilities - SAP S/4HANA Implementation,ACC-10595,Arcadia Utilities N.V.,Lena Fischer,ERP & Apps,SAP S/4HANA Implementation,closed lost,0,1540000,EUR,2025-04-11,2025-07-05,2025-08-24,,Partner Referral,2025-08-24,2025-08-24 17:00:00
OPP-1709,Atlas Mobility - Managed Cloud Services,ACC-10236,Atlas Mobility S.A.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,82500,EUR,2025-04-01,2025-06-24,2025-12-13,lost to competitor,Upsell,2025-12-13,2025-12-13 22:27:03
OPP-1711,Tamsin Grid - Managed Cloud Services,ACC-10192,Tamsin Grid Ltd,Oliver Hughes,Cloud & Infrastructure,Managed Cloud Services,Closed Won,100,238900,GBP,2025-04-01,2025-08-14,2025-12-24,,Outbound - SDR,2025-12-24,2025-12-24 17:00:00
OPP-1859,Danubia Components - DevOps & Platform Engineering,ACC-10349,Danubia Components SE,"Schneider, Lukas",Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0%,57 500,EUR,2025-04-28,2025-08-24,2025-07-14,Not qualified,Co-sell,2025-07-14,2025-07-14 17:00:00
OPP-1819,Lusitania Finance - Identity & Access Management,ACC-10109,LUSITANIA FINANCE GMBH,Felix Wagner  ,Cyber Security,Identity & Access Management,Closed Lost,0,"180,000.00",eur,2025-04-21,2025-10-14,2025-09-02,Competitor,Existing Customer (Upsell),2025-09-02,2025-09-02 17:00:00
OPP-1759,Iberia Biotech - Salesforce Implementation,ACC-10277,Iberia Biotech AG,Julia Hoffmann,ERP & Business Apps,Salesforce Implementation,Closed Won,100,327500,CHF,2025-04-07,24/08/2025,2025-07-10,,Event / Webinar,2025-07-10,2025-07-10 17:00:00
OPP-1850,Iberia Agency - Managed Cloud Services,ACC-10008,Iberia Agency S.A.,Mateo López,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,578500,EUR,2025-04-27,2026-04-10,2025-05-10,No fit,Event / Webinar,2025-05-10,2025-05-10 20:43:21
OPP-1815,Cygnus Institute - Analytics & BI,ACC-10511,Cygnus Institute S.A.,Katarzyna Nowak,Data & AI,Analytics & BI,closed lost,0,"PLN 846,900",PLN,2025-04-20,2025-10-05,2025-05-03,Stalled,Partner Referral,2025-05-03,2025-05-03 17:00:00
OPP-1793,Kronberg Logistics - Managed Cloud Services,ACC-10651,Kronberg Logistics Ltd,Oliver Hughes,Cloud & Infrastructure,Managed Cloud Services,Closed - Lost,0,"849,500.00",EUR,2025-04-15,2025-08-07,2025-06-23,Lost to Competitor,Event,2025-06-23,2025-06-23 17:00:00
OPP-1807,Pionier Components - Cloud Migration,ACC-10420,Pionier Components GmbH,Lukas Schneider,Cloud & Infrastructure,Cloud Migration,5 - Closed Won,100,74000,EUR,2025-04-18,2025-08-29,2025-10-03,,Webinar,2025-10-03,2025-10-03 23:02:58
OPP-1867,Marisol Clinics - Analytics & BI,ACC-10639,Marisol Clinics GmbH,Anna Müller,Data & AI,Analytics & BI,Closed Lost,0,121500,EUR,2025-04-30,2025-10-17,2025-05-25,,Outbound,2025-05-25,2025-05-25 17:00:00
OPP-1847,Gallway Health - Analytics & BI,ACC-10388,Gallway Health Ltd,Niamh Walsh,DATA & AI,Analytics & BI,Closed Lost,0%,130500,EUR,2025-04-27,2025-06-03,2025-10-15,No Decision / Stalled,Hyperscaler Co-sell,2025-10-15,2025-10-15 18:52:09
OPP-1726,Iberia Consumer - Data Platform Modernisation,ACC-10292,Iberia Consumer A/S,Mikael Lindqvist,Data & AI,Data Platform Modernisation,Closed Lost,0%,"519,300.00",DKK,2025-04-03,2025-06-23,2025-05-01,Budget,Existing Customer (Upsell),2025-05-01,2025-05-01 22:04:25
OPP-1767,Borealis Networks - Salesforce Implementation,ACC-10666,Borealis Networks AG,Julia Hoffmann,ERP & Apps,Salesforce Implementation,closed lost,0,127500,EUR,2025-04-09,2025-07-25,2025-06-25,No Decision / Stalled,Hyperscaler Co-sell,25/06/2025,2025-06-25 21:10:20
OPP-1766,Castellan Industries - Managed Cloud Services,ACC-10123,Castellan Industries N.V.,Pieter Janssens,Cloud & Infrastructure,Managed Cloud Services,5 - Closed Won,100,164 500,EUR,2025-04-08,2025-07-13,2025-07-05,,Outbound,2025-07-05,2025-07-05 17:00:00
OPP-1728,Solvik Agency - DevOps & Platform Engineering,ACC-10611,Solvik Agency S.p.A.,"López, Mateo",Cloud & Infrastructure,DevOps & Platform Engineering,closed lost,0,"96,500.00",,2025-04-03,28/10/2025,2025-06-23,No Decision / Stalled,Outbound - SDR,2025-06-23,2025-06-23 17:00:00
OPP-1763,Arcadia Industries - Managed Cloud Services,ACC-10623,Arcadia Industries S.A.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,1510800,PLN,2025-04-08,2025-08-04,2025-09-16,Too expensive,Website,2025-09-16,2025-09-16 17:00:00
OPP-1741,Marisol Energy - Cloud Migration,ACC-10708,Marisol Energy AB,freja nielsen,Cloud & Infrastructure,Cloud Migration,Won,100%,570300,SEK,2025-04-05,2025-08-14,,,Existing Customer (Upsell),2025-09-20,2025-09-20 17:00:00
OPP-1785,Fontaine Public Services - Salesforce Implementation,ACC-10707,Fontaine Public Services SA,Camille Bernard,ERP & Apps,Salesforce Implementation,Closed Lost,0,67000,EUR,2025-04-13,2025-12-18,2025-06-20,No decision,Outbound - SDR,2025-06-20,2025-06-20 17:00:00
OPP-1852,Juniper Precision - Managed SOC,ACC-10419,Juniper Precision Ltd,Tom Barker  ,Cybersecurity,Managed SOC,Closed Won,100,108400,GBP,2025-04-27,2025-07-21,,,Existing Customer (Upsell),2025-08-08,2025-08-08 17:00:00
OPP-1752,Moselle Retail - Analytics & BI,ACC-10258,Moselle Retail Ltd,Ethan Clarke,Data & AI,Analytics & BI,Discovery,10,80600,GBP,2025-04-06,2025-09-10,,,Hyperscaler Co-sell,2025-04-09,2025-04-06 11:43:43
OPP-1838,Umbria Health - Data Platform Modernisation,ACC-10158,Umbria Health Sp. z o.o.,Katarzyna Nowak,Data & AI,Data Platform Modernisation,Closed Won,100,2118400,PLN,2025-04-24,2025-11-18,2026-01-03,,Upsell,2026-01-03,2026-01-03 21:55:33
OPP-1748,Quadra Finance - SAP S/4HANA Implementation,ACC-10412,QUADRA FINANCE PLC,Grace Thompson,ERP & Business Apps,SAP S/4HANA Implementation,Closed - Lost,,879300,GBP,2025-04-06,2025-10-15,2025-12-12,Scope Reduced / In-house,Existing Customer (Upsell),2025-12-12,2025-12-12 23:19:21
OPP-1826,Solvik Connect - Application Support,ACC-10191,Solvik Connect SE,Julia Hoffmann,ERP & Business Apps,Application Support,Closed Lost,0,216500.00,EUR,2025-04-22,2025-09-08,2025-05-11,No Decision / Stalled,AWS/Azure Co-sell,2025-05-11,2025-05-11 17:00:00
OPP-1811,Marisol Automotive - AI & GenAI Solutions,ACC-10053,Marisol Automotive Ltd,Ethan Clarke,DATA & AI,AI & GenAI Solutions,Closed Lost,0,70000,GBP,2025-04-19,2025-06-20,2025-05-07,Not a Fit,Inbound - Website,2025-05-07,2025-05-07 17:00:00
OPP-1721,Marisol Connect - Salesforce Implementation,ACC-10445,Marisol Connect Ltd,Grace Thompson,ERP & Business Apps,Salesforce Implementation,Closed Lost,0,470600,GBP,2025-04-02,2025-07-11,2025-05-06,Budget,Hyperscaler Co-sell,2025-05-06,2025-05-06 17:00:00
OPP-1814,Cygnus Logistics - SAP S/4HANA Implementation,ACC-10227,Cygnus Logistics s.r.o.,Lena Fischer,ERP and Business Applications,SAP S/4HANA Implementation,Closed Lost,0%,5856800,CZK,2025-04-20,2025-10-09,2025-05-20,No Budget,Hyperscaler Co-sell,2025-05-20,2025-05-20 17:00:00
OPP-1868,Dunmore Logistics - Data Platform Modernisation,ACC-10057,Dunmore Logistics S.L.,Marco Rossi,Data & AI,Data Platform Modernisation,Closed - Lost,0,"€174,500",EUR,2025-04-30,2025-08-11,2025-07-14,No Budget,Partner,2025-07-14,2025-07-14 17:52:42
OPP-1816,Elbe Clinics - Analytics & BI,ACC-10403,Elbe Clinics DAC,Niamh Walsh,Data & AI,Analytics & BI,Closed - Lost,0%,92000,EUR,2025-04-20,2025-09-26,2025-06-09,No Decision / Stalled,Partner,2025-06-09,2025-06-09 17:00:00
OPP-1849,Granite Power - Identity & Access Management,ACC-10564,Granite Power N.V.,Sara Andersson,Cybersecurity,Identity & Access Management,Closed Won,100%,72000,EUR,2025-04-27,2025-09-14,2025-07-30,,Website,2025-07-30,2025-07-30 17:00:00
OPP-1772,Alpenkraft Utilities - Managed Cloud Services,ACC-10161,Alpenkraft Utilities AS,Freja Nielsen,Cloud and Infrastructure,Managed Cloud Services,Closed Lost,0%,814800,NOK,2025-04-09,2025-07-27,2025-05-31,Not qualified,Upsell,2025-05-31,2025-05-31 17:00:00
OPP-1769,Olympia Energy - Analytics & BI,ACC-10037,Olympia Energy Ltd,Ethan Clarke,Data & AI,Analytics & BI,Lost,0,280700,GBP,2025-04-09,2025-08-18,2025-10-17,Stalled,Existing Customer (Upsell),2025-10-17,2025-10-17 22:51:12
OPP-1799,Orion Industries - Analytics & BI,ACC-10253,Orion Industries S.L.,Marco Rossi,Data & AI,Analytics & BI,Closed Lost,0,17000,EUR,2025-04-16,2025-10-08,11/07/2025,No Budget,Event / Webinar,2025-07-11,2025-07-11 20:25:08
OPP-1851,Cygnus Utilities - Data Platform Modernisation,ACC-10382,Cygnus Utilities Oyj,Mikael Lindqvist,Data & AI,Data Platform Modernisation,Closed Won,100%,513500,EUR,2025-04-27,2025-09-12,2025-07-16,,Existing Customer (Upsell),2025-07-16,2025-07-16 17:00:00
OPP-1773,Saxon Biotech - DevOps & Platform Engineering,ACC-10282,Saxon Biotech Oyj,Freja Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,127500,EUR,2025-04-10,2025-08-19,2025-08-17,,Hyperscaler Co-sell,2025-08-17,2025-08-17 17:00:00
