Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-1025,Dunmore Retail - AI & GenAI Solutions,ACC-10487,Dunmore Retail S.A.,Marco Rossi,Data & AI,AI & GenAI Solutions,Closed Lost,0,94000,EUR,2024-11-10,2025-04-21,2024-11-25,Budget,Partner Referral,2024-11-25,2024-11-25 17:00:00
OPP-1047,Stellaris Medical - DevOps & Platform Engineering,ACC-10350,STELLARIS MEDICAL S.À R.L.,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0%,82000,EUR,2024-11-18,2025-03-05,2025-04-18,Stalled,Outbound - SDR,2025-04-18,2025-04-18 21:10:55
OPP-1037,Castellan Energy - Analytics & BI,ACC-10675,Castellan Energy SA,Hugo Laurent,Data & AI,Analytics & BI,closed lost,0,"107,000.00",€,2024-11-15,2025-03-23,2024-12-20,,Partner Referral,2024-12-20,2024-12-20 17:00:00
OPP-996,Novara Finance - Cloud Migration,ACC-10204,Novara Finance SA,Pieter Janssens  ,Cloud & Infrastructure,Cloud Migration,Closed Lost,0,535000,EUR,2024-11-04,2025-02-19,2024-12-05,No Budget,Inbound - Website,2024-12-05,2024-12-05 17:00:00
OPP-1103,Harbour Automotive - DevOps & Platform Engineering,ACC-10353,Harbour Automotive S.L.,Mateo López,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,"183,500.00",EUR,2024-11-28,2025-06-14,2025-02-06,Not a Fit,Partner Referral,2025-02-06,2025-02-06 17:00:00
OPP-1051,Bergmann Brands - Application Support,ACC-10060,Bergmann Brands AB,sven johansson,ERP & Business Apps,Application Support,Closed - Lost,0,2997000,SEK,2024-11-19,2025-03-12,2025-02-04,No decision,Inbound - Website,2025-02-04,2025-02-04 17:00:00
OPP-1009,Falkner Finance - Identity & Access Management,ACC-10523,Falkner Finance AB,Sara Andersson,Cyber,Identity & Access Management,Solution Design,50,1271600,SEK,2024-11-07,2025-02-19,,,Website,2024-12-21,2024-12-18 04:48:23
OPP-1010,Vektor Shipping - Analytics & BI,ACC-10306,Vektor Shipping SAS,H. Laurent,Data & AI,Analytics & BI,Closed Lost,0,139000,EUR,2024-11-07,2025-05-04,2024-12-11,Not a Fit,Outbound - SDR,2024-12-11,2024-12-11 17:00:00
OPP-987,Westbrook Components - Data Platform Modernisation,ACC-10421,Westbrook Components S.A.,"Nowak, Katarzyna",Data & AI,Data Platform Modernisation,Closed Lost,0,1123100,PLN,2024-11-01,2025-03-01,2026-01-30,Timing / Postponed,Inbound - Website,2026-01-30,2026-01-30 17:26:54
OPP-1043,Moselle Capital - Identity & Access Management,ACC-10609,Moselle Capital N.V.,Sara Andersson,cybersecurity,Identity & Access Management,2 - Solution Design,50,104000,EUR,2024-11-17,2025-03-08,,,SDR,2025-09-17,2025-09-16 09:15:52
OPP-1054,Rhein Power - Data Platform Modernisation,ACC-10113,Rhein Power AS,Mikael Lindqvist  ,Data & AI,Data Platform Modernisation,Closed Lost,0,6422500,NOK,2024-11-19,2025-02-27,2025-02-19,Timing / Postponed,Existing Customer (Upsell),2025-02-19,2025-02-19 20:43:29
OPP-1073,Valora Transport - Application Support,ACC-10436,Valora Transport N.V.,Lena Fischer,ERP & Business Apps,Application Support,Closed Lost,0,129000,EUR,2024-11-22,2025-03-05,2025-01-27,No Decision / Stalled,SDR,2025-01-27,2025-01-27 17:00:00
OPP-1076,Meridian Biotech - Managed SOC,ACC-10532,Meridian Biotech Ltd,Tom Barker,Cybersecurity,Managed SOC,Closed Won,100,45700,GBP,2024-11-22,2025-04-14,2025-06-02,,Outbound - SDR,2025-06-02,2025-06-02 17:00:00
OPP-1053,Harbour Capital - Data Platform Modernisation,ACC-10323,Harbour Capital SAS,Hugo Laurent,DATA & AI,Data Platform Modernisation,Closed Lost,0%,1138500,EUR,2024-11-19,2025-03-20,2024-12-04,Stalled,Hyperscaler Co-sell,2024-12-04,2024-12-04 17:00:00
OPP-1077,Jadeport Foods - AI & GenAI Solutions,ACC-10157,JADEPORT FOODS PLC,Ethan Clarke,Data&AI,AI & GenAI Solutions,Closed - Lost,0%,108700,GBP,22/11/2024,2025-02-26,2024-12-08,No Budget,Inbound - Website,2024-12-08,2024-12-08 17:00:00
OPP-993,Polaris Retail - Data Platform Modernisation,ACC-10025,Polaris Retail B.V.,Emma de Vries,Data&AI,Data Platform Modernisation,Lost,0%,"80,500.00",EUR,2024-11-04,2025-02-08,2024-11-17,No Budget,Partner Referral,2024-11-17,2024-11-17 21:07:42
OPP-1019,Lumen Capital - DevOps & Platform Engineering,ACC-10476,Lumen Capital S.A.,tomáš novák,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Won,100,73000,EUR,2024-11-09,2025-02-10,2025-04-08,,Referral,2025-04-08,2025-04-08 20:25:42
OPP-1056,Elbe Bank - Managed SOC,ACC-10367,Elbe Bank SE,Felix Wagner,Cybersecurity,Managed SOC,Closed Won,100,412500,EUR,20/11/2024,2025-02-03,2025-09-18,,Hyperscaler Co-sell,2025-09-18,2025-09-18 17:00:00
OPP-1006,Tamsin Authority - Analytics & BI,ACC-10143,Tamsin Authority S.à r.l.,Emma de Vries  ,Data & AI,Analytics & BI,Closed Lost,0,269000,eur,2024-11-06,2025-04-23,2025-04-30,In-house,Partner Referral,2025-04-30,2025-04-30 17:00:00
OPP-1061,Falkner Bank - Managed SOC,ACC-10472,Falkner Bank B.V.,Sara Andersson,Cybersecurity,Managed SOC,closed won,100%,264000,EUR,2024-11-20,2025-04-20,2025-02-07,,Upsell,2025-02-07,2025-02-07 22:11:24
OPP-1096,Isola Freight - Application Support,ACC-10017,Isola Freight AG,Julia Hoffmann,ERP & Business Apps,Application Support,closed lost,0,183000,EUR,2024-11-26,2025-03-03,2025-05-21,Price,Inbound - Website,2025-05-21,2025-05-21 17:00:00
OPP-1017,Cygnus Assurance - Salesforce Implementation,ACC-10266,Cygnus Assurance a.s.,Lena Fischer,ERP & Business Apps,Salesforce Implementation,Closed Lost,0%,4734800,CZK,2024-11-09,2025-02-01,2025-04-02,,Event / Webinar,2025-04-02,2025-04-02 17:00:00
OPP-1022,Fontaine Public Services - Application Support,ACC-10707,Fontaine Public Services SA,Camille Bernard,ERP & Business Apps,Application Support,closed lost,0,90000,EUR,2024-11-10,2025-03-21,2024-12-22,No decision,Event / Webinar,2024-12-22,2024-12-22 21:27:46
OPP-991,Saxon Precision - Analytics & BI,ACC-10156,Saxon Precision SA,"Müller, Anna",Data & AI,Analytics & BI,Closed Lost,0,"78,900.00",CHF,2024-11-03,2025-04-11,2025-06-26,Lost to Competitor,Partner Referral,2025-06-26,2025-06-26 17:00:00
OPP-1018,Moselle Retail - Security Assessment,ACC-10258,Moselle Retail Ltd,Tom Barker,Cybersecurity,Security Assessment,Closed Lost,0,22000,GBP,2024-11-09,2025-01-15,2024-12-25,No Decision / Stalled,Partner Referral,2024-12-25,2024-12-25 17:00:00
OPP-1059,Oakridge Bank - Application Support,ACC-10023,Oakridge Bank SAS,camille bernard,ERP & Business Apps,Application Support,Closed Lost,0,"339,000.00",€,2024-11-20,2025-05-06,2024-12-12,Not qualified,Existing Customer (Upsell),2024-12-12,2024-12-12 17:00:00
OPP-999,Westbrook Components - Managed SOC,ACC-10421,Westbrook Components S.A.,Jan Kowalski,Cybersecurity,Managed SOC,Closed Won,100,2212600,pln,2024-11-05,2025-04-27,2025-02-10,,Inbound - Website,2025-02-10,2025-02-10 17:00:00
OPP-1033,Novara Finance - Data Platform Modernisation,ACC-10204,Novara Finance SA,E. de Vries,DATA & AI,Data Platform Modernisation,Closed Lost,0,"€134,500",EUR,2024-11-13,2025-04-24,2025-02-12,No Decision / Stalled,Inbound,2025-02-12,2025-02-12 22:50:23
OPP-1058,Karlsson Automotive - Analytics & BI,ACC-10619,KARLSSON AUTOMOTIVE LDA,"Rossi, Marco",Data&AI,Analytics & BI,Lost,0%,337000,EUR,2024-11-20,2025-05-09,2025-02-01,Budget,AWS/Azure Co-sell,2025-02-01,2025-02-01 17:00:00
OPP-1069,Juniper Retail - Data Platform Modernisation,ACC-10197,Juniper Retail SA,H. Laurent,Data&AI,Data Platform Modernisation,Closed Lost,0,"602,000.00",EUR,2024-11-21,2025-04-10,2025-01-12,Budget,Hyperscaler Co-sell,2025-01-12,2025-01-12 17:00:00
OPP-1044,Novara Authority - Data Platform Modernisation,ACC-10368,Novara Authority S.A.,Katarzyna Nowak  ,DATA & AI,Data Platform Modernisation,Lost,0,2485900,PLN,2024-11-17,2025-04-23,31/05/2025,No Decision / Stalled,Outbound - SDR,2025-05-31,2025-05-31 18:28:23
OPP-1112,Rhein Stores - Analytics & BI,ACC-10334,Rhein Stores DAC,Niamh Walsh,Data & AI,Analytics & BI,Closed - Lost,0,"45,000.00",EUR,2024-11-30,2025-03-05,2024-12-12,no budget,Inbound - Website,2024-12-12,2024-12-12 17:00:00
OPP-1062,Karlsson Media - Identity & Access Management,ACC-10082,Karlsson Media ASA,Sara Andersson,Cybersecurity,Identity & Access Management,Closed Lost,0%,3226800,NOK,2024-11-20,2025-02-05,2024-11-30,No Budget,Event / Webinar,2024-11-30,2024-11-30 21:28:07
OPP-1003,Iberia Institute - Managed Cloud Services,ACC-10359,Iberia Institute Sp. z o.o.,Tomáš Novák,Cloud & Infrastructure,Managed Cloud Services,Closed Won,100,956700,PLN,2024-11-05,2025-03-24,2025-09-21,,Partner Referral,2025-09-21,2025-09-21 20:19:11
OPP-1046,Baltica Retail - Analytics & BI,ACC-10080,Baltica Retail SAS,Hugo Laurent,Data & AI,Analytics & BI,Closed - Lost,0,151500,EUR,2024-11-17,2025-01-12,2024-12-12,No Budget,Inbound - Website,2024-12-12,2024-12-12 17:00:00
OPP-992,Brightwater Broadcast - AI & GenAI Solutions,ACC-10135,Brightwater Broadcast AB,Mikael Lindqvist,Data & AI,AI & GenAI Solutions,Closed Lost,0,"1,409,000.00",SEK,2024-11-03,2025-01-11,2025-01-29,Scope Reduced / In-house,Event / Webinar,2025-01-29,2025-01-29 20:46:03
OPP-1093,Invicta Logistics - Data Platform Modernisation,ACC-10657,Invicta Logistics plc,"Clarke, Ethan",Data & AI,Data Platform Modernisation,Closed Lost,0,633200,GBP,2024-11-26,2025-04-18,2025-04-02,Lost to Competitor,SDR,2025-04-02,2025-04-02 17:00:00
OPP-1031,Juniper Bank - Application Support,ACC-10598,Juniper Bank AG,Julia Hoffmann,ERP & Business Apps,Application Support,Won,,"€312,500",EUR,2024-11-13,2025-04-30,2025-05-31,,Outbound - SDR,2025-05-31,2025-05-31 19:20:05
