Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-1904,Marisol Pharma - Analytics & BI,ACC-10007,MARISOL PHARMA AG,Anna Müller,Data & AI,Analytics & BI,5 - Closed Won,100,89000,,2025-05-08,2025-08-25,2026-08-03,,Partner Referral,2026-08-03,2026-08-03 17:00:00
OPP-1898,Noord Components - Managed SOC,ACC-10460,Noord Components Sp. z o.o.,"Kowalski, Jan",Cybersecurity,Managed SOC,Negotiation,95,1479900,PLN,2025-05-07,2025-10-06,,,SDR,2025-08-28,2025-08-24 11:42:33
OPP-2005,Corvina Energy - DevOps & Platform Engineering,ACC-10404,Corvina Energy SA,Chloé Martin,Cloud & Infrastructure,DevOps & Platform Engineering,Closed - Lost,0,654000,EUR,2025-05-26,2025-09-15,2025-12-18,Lost to Competitor,Existing Customer (Upsell),2025-12-18,2025-12-18 17:00:00
OPP-1996,Meridian Renewables - Cloud Migration,ACC-10140,Meridian Renewables Ltd,Oliver Hughes,Cloud & Infrastructure,Cloud Migration,Closed Lost,0,288400,GBP,2025-05-25,2025-08-22,2025-05-29,No Decision / Stalled,Existing Customer (Upsell),2025-05-29,2025-05-29 17:00:00
OPP-2023,Bergmann Pharma - Cloud Migration,ACC-10437,Bergmann Pharma s.r.o.,Tomáš Novák,Cloud & Infra,Cloud Migration,closed lost,0%,3141300,CZK,2025-05-30,2025-09-19,2025-10-13,Scope Reduced / In-house,Existing Customer (Upsell),2025-10-13,2025-10-13 17:00:00
OPP-1992,Vistula Automotive - Managed SOC,ACC-10230,Vistula Automotive S.A.,"Kowalski, Jan",Cybersecurity,Managed SOC,Closed Won,100,"PLN 842,600",PLN,2025-05-24,2025-10-15,2025-07-22,,Referral,2025-07-22,2025-07-22 17:00:00
OPP-1936,Vektor Components - DevOps & Platform Engineering,ACC-10756,Vektor Components SA,Chloé Martin,Cloud & Infrastructure,DevOps & Platform Engineering,Won,100,85000,EUR,2025-05-14,2025-09-02,2025-10-23,,Event / Webinar,2025-10-23,2025-10-23 23:06:02
OPP-1883,Lusitania Agency - AI & GenAI Solutions,ACC-10763,Lusitania Agency Ltd,"Walsh, Niamh",Data and AI,AI & GenAI Solutions,Lost,0%,112300,GBP,2025-05-04,2025-12-01,25/07/2025,No Budget,Inbound - Website,2025-07-25,2025-07-25 23:05:53
OPP-1896,Granite Public Services - SAP S/4HANA Implementation,ACC-10614,Granite Public Services A/S,Sven Johansson,ERP & Business Apps,SAP S/4HANA Implementation,Won,100%,9235300,DKK,2025-05-06,2025-10-18,2025-11-01,,Event / Webinar,2025-11-01,2025-11-01 17:00:00
OPP-1972,Estrella Invest - Data Platform Modernisation,ACC-10088,ESTRELLA INVEST LTD,"Clarke, Ethan",Data & AI,Data Platform Modernisation,Closed Won,100,227000,EUR,20/05/2025,2025-08-29,2025-12-01,,Existing Customer (Upsell),2025-12-01,2025-12-01 17:00:00
OPP-1934,Polaris Assurance - Salesforce Implementation,ACC-10387,Polaris Assurance S.A.,Paolo Conti,ERP & Business Apps,Salesforce Implementation,Closed Lost,0,53000,€,2025-05-13,24/12/2025,2025-09-05,No fit,Outbound - SDR,2025-09-05,2025-09-05 17:00:00
OPP-1959,Danubia Precision - Application Support,ACC-10184,Danubia Precision S.L.,Paolo Conti,ERP & Business Apps,Application Support,Closed Lost,0%,124000,EUR,2025-05-18,2025-09-20,2025-06-23,no budget,Existing Customer (Upsell),2025-06-23,2025-06-23 17:00:00
OPP-1890,Fjordline Clinics - Managed Cloud Services,ACC-10467,Fjordline Clinics plc,Oliver Hughes,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,"194,900.00",GBP,2025-05-05,2025-08-29,2025-06-26,No Budget,Outbound - SDR,2025-06-26,2025-06-26 21:35:02
OPP-1956,Tauern Utilities - Data Platform Modernisation,ACC-10563,TAUERN UTILITIES AG,Anna Mueller,Data & AI,Data Platform Modernisation,Closed Won,100,809800,CHF,2025-05-18,2025-10-18,2025-11-22,,Existing Customer,2025-11-22,2025-11-22 17:00:00
OPP-1927,Iberia Institute - Managed SOC,ACC-10359,Iberia Institute Sp. z o.o.,"Kowalski, Jan",Cyber Security,Managed SOC,Closed - Lost,0,4 572 000,PLN,2025-05-12,2025-12-03,2025-06-15,,Outbound - SDR,2025-06-15,2025-06-15 17:00:00
OPP-2025,Kestrel Industries - Security Assessment,ACC-10172,Kestrel Industries AB,Sara Andersson,Cybersecurity,Security Assessment,Lost,0,331500,SEK,2025-05-30,2025-09-04,2025-06-26,No Decision / Stalled,Existing Customer (Upsell),2025-06-26,2025-06-26 17:00:00
OPP-1923,Fontaine Finance - Managed SOC,ACC-10300,FONTAINE FINANCE AS,Sara Andersson,Cyber Security,Managed SOC,Closed Lost,0,6566500,NOK,2025-05-12,2025-10-16,2025-08-04,No fit,Hyperscaler Co-sell,2025-08-04,2025-08-04 18:15:00
OPP-1924,Stellaris Assurance - Data Platform Modernisation,ACC-10601,Stellaris Assurance Ltd,Ethan Clarke,Data & AI,Data Platform Modernisation,Closed Won,100,469300,GBP,2025-05-12,2025-11-17,2025-12-09,,Inbound - Website,2025-12-09,2025-12-09 19:16:24
OPP-1984,Silverline Medical - AI & GenAI Solutions,ACC-10371,Silverline Medical Oy,Mikael Lindqvist,Data & AI,AI & GenAI Solutions,Closed Lost,0%,79500,,2025-05-22,2025-08-31,2025-11-14,No Budget,AWS/Azure Co-sell,2025-11-14,2025-11-14 17:00:00
OPP-1944,Olympia Components - Managed Cloud Services,ACC-10307,Olympia Components Sp. z o.o.,tomáš novák,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,1034000,PLN,2025-05-15,2025-08-20,2025-08-07,Lost to Competitor,Existing Customer,2025-08-07,2025-08-07 17:00:00
OPP-1917,Rhein Automotive - Data Platform Modernisation,ACC-10196,RHEIN AUTOMOTIVE S.R.L.,Marco Rossi,Data & AI,Data Platform Modernisation,Closed Lost,0,205000,EUR,2025-05-10,2025-09-20,2025-06-12,No Decision / Stalled,Existing Customer (Upsell),2025-06-12,2025-06-12 17:00:00
OPP-1895,Rhein Logistics - Identity & Access Management,ACC-10448,Rhein Logistics Ltd,Tom Barker,Cybersecurity,Identity & Access Management,closed won,100,"12,200.00",GBP,2025-05-06,2025-11-07,,,Partner Referral,2025-08-27,2025-08-27 17:00:00
OPP-1990,Atlas Medical - Data Platform Modernisation,ACC-10345,Atlas Medical S.p.A.,Marco Rossi,Data & AI,Data Platform Modernisation,Closed Lost,0,143500,EUR,2025-05-24,2025-09-30,2025-09-16,No decision,Partner,2025-09-16,2025-09-16 19:11:09
OPP-1877,Rhein Components - Analytics & BI,ACC-10278,Rhein Components Lda,Marco Rossi,Data & AI,Analytics & BI,Closed Lost,0,138000,EUR,2025-05-03,2025-08-23,2025-06-07,Stalled,Partner,07/06/2025,2025-06-07 17:00:00
OPP-1916,Lumen Bank - Data Platform Modernisation,ACC-10019,Lumen Bank plc,Niamh Walsh,Data & AI,Data Platform Modernisation,Closed Lost,0,208000,GBP,2025-05-09,2025-09-27,2025-11-02,,SDR,2025-11-02,2025-11-02 17:00:00
OPP-1990,Atlas Medical - Data Platform Modernisation,ACC-10345,Atlas Medical S.p.A.,Marco Rossi,Data&AI,Data Platform Modernisation,discovery,30,143500,EUR,2025-05-24,2025-09-30,,,Partner,2025-09-16,2025-09-13 01:11:46
OPP-2003,Aurora Authority - Cloud Migration,ACC-10396,Aurora Authority S.L.,Mateo López  ,Cloud & Infrastructure,Cloud Migration,Lost,0,106000,eur,2025-05-26,2026-04-23,2025-12-18,No Decision / Stalled,Inbound - Website,2025-12-18,2025-12-18 22:21:56
OPP-1919,Baltica Brands - Analytics & BI,ACC-10384,Baltica Brands Ltd,E. Clarke,Data & AI,Analytics & BI,closed lost,0,39800,GBP,2025-05-10,2025-08-19,2025-06-21,No Decision / Stalled,Hyperscaler Co-sell,2025-06-21,2025-06-21 17:00:00
OPP-1991,Pionier Utilities - DevOps & Platform Engineering,ACC-10075,Pionier Utilities S.L.,Mateo López,Cloud & Infrastructure,DevOps & Platform Engineering,Lost,,"70,500.00",€,2025-05-24,2025-08-04,2025-06-22,Not a Fit,Event / Webinar,2025-06-22,2025-06-22 22:12:18
OPP-1914,Aurora Institute - Cloud Migration,ACC-10064,AURORA INSTITUTE SE,Lukas Schneider,Cloud and Infrastructure,Cloud Migration,Closed Won,100,"€87,000",€,2025-05-09,2025-11-09,2025-08-25,,Existing Customer (Upsell),2025-08-25,2025-08-25 17:00:00
OPP-2019,Dunmore Grid - DevOps & Platform Engineering,ACC-10020,Dunmore Grid AS,Freja Nielsen,CLOUD,DevOps & Platform Engineering,Closed Won,,2207200,NOK,2025-05-29,2025-10-19,2025-07-06,,Hyperscaler Co-sell,2025-07-06,2025-07-06 17:00:00
OPP-1893,Vektor Components - Analytics & BI,ACC-10637,Vektor Components SA,Hugo Laurent,Data & AI,Analytics & BI,Closed Lost,0,132000,EUR,2025-05-06,2025-07-29,2025-06-05,Stalled,Outbound - SDR,2025-06-05,2025-06-05 17:00:00
OPP-1957,Tamsin Freight - DevOps & Platform Engineering,ACC-10351,Tamsin Freight AS,Freja Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,Lost,0%,"4,573,900.00",NOK,2025-05-18,2025-07-22,2025-08-17,lost to competitor,Outbound,2025-08-17,2025-08-17 17:00:00
OPP-1958,Lusitania Brands - Application Support,ACC-10698,Lusitania Brands S.r.l.,P. Conti,ERP & Business Apps,Application Support,Closed Lost,0,"112,500.00",EUR,2025-05-18,2025-09-01,2025-10-14,Stalled,Partner Referral,2025-10-14,2025-10-14 17:00:00
OPP-1977,Polaris Precision - Cloud Migration,ACC-10702,POLARIS PRECISION S.P.A.,Mateo López,Cloud & Infrastructure,Cloud Migration,Lost,0,340000,EUR,2025-05-21,2025-09-12,2026-02-04,No Decision / Stalled,Existing Customer (Upsell),2026-02-04,2026-02-04 17:53:28
OPP-1938,Fontaine Networks - Security Assessment,ACC-10674,Fontaine Networks Oyj,Sara Andersson,Cybersecurity,Security Assessment,Closed Lost,0%,"€15,500",EUR,2025-05-14,2025-09-26,2025-08-28,Timing / Postponed,Inbound - Website,2025-08-28,2025-08-28 20:21:57
OPP-1871,Marisol Automotive - Analytics & BI,ACC-10053,Marisol Automotive Ltd,Niamh Walsh,Data & AI,Analytics & BI,Closed Lost,0%,"50,700.00",GBP,2025-05-01,2025-08-25,2025-07-03,No Decision / Stalled,Event / Webinar,2025-07-03,2025-07-03 17:00:00
OPP-1929,Gallway Health - Analytics & BI,ACC-10388,Gallway Health Ltd,Niamh Walsh,Data & AI,Analytics & BI,closed lost,0,"78,000.00",EUR,2025-05-13,2025-10-29,2025-05-22,No Decision / Stalled,Hyperscaler Co-sell,2025-05-22,2025-05-22 17:00:00
OPP-1973,Baltica Precision - DevOps & Platform Engineering,ACC-10275,Baltica Precision AS,Freja Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Won,100,1336600,NOK,2025-05-21,2025-08-30,2025-08-26,,Inbound - Website,2025-08-26,2025-08-26 17:00:00
OPP-1986,Tamsin Precision - AI & GenAI Solutions,ACC-10126,Tamsin Precision SAS,Hugo Laurent,Data & AI,AI & GenAI Solutions,Closed Won,100%,51500,EUR,2025-05-23,2025-09-16,2025-09-24,,Partner Referral,2025-09-24,2025-09-24 17:00:00
OPP-1971,Jadeport Industries - Analytics & BI,ACC-10635,Jadeport Industries SA,Hugo Laurent,Data & AI,Analytics & BI,5 - Closed Won,100,45500,EUR,2025-05-20,2025-10-01,2026-02-21,,Inbound - Website,2026-02-21,2026-02-21 17:00:00
OPP-2007,Zephyr Automotive - AI & GenAI Solutions,ACC-10165,ZEPHYR AUTOMOTIVE LDA,Marco Rossi,Data&AI,AI & GenAI Solutions,closed lost,0,362 000,EUR,27/05/2025,2025-10-14,2025-06-08,Not a Fit,Existing Customer (Upsell),2025-06-08,2025-06-08 17:27:33
OPP-1892,Marisol Automotive - Managed SOC,ACC-10053,MARISOL AUTOMOTIVE LTD,tom barker,cybersecurity,Managed SOC,closed lost,0,314600,GBP,2025-05-05,2025-07-14,2025-05-28,No Decision / Stalled,Existing Customer (Upsell),2025-05-28,2025-05-28 17:00:00
OPP-1908,Castellan Telecom - Salesforce Implementation,ACC-10071,Castellan Telecom AB,Sven Johansson,ERP & Business Apps,Salesforce Implementation,closed won,100,"1,384,000.00",SEK,2025-05-09,2025-08-20,2025-07-26,,Inbound - Website,2025-07-26,2025-07-26 17:00:00
OPP-1874,Zephyr Biotech - Security Assessment,ACC-10508,Zephyr Biotech ASA,Sara Andersson,cybersecurity,,closed lost,0%,165500,NOK,2025-05-02,2025-07-30,2025-05-29,Not a Fit,Outbound - SDR,2025-05-29,2025-05-29 17:00:00
OPP-2011,Isola Automotive - Data Platform Modernisation,ACC-10514,Isola Automotive GmbH,anna müller,Data & AI,Data Platform Modernisation,Closed Lost,0,201000,EUR,2025-05-28,2025-09-02,2026-03-13,No decision,Event / Webinar,2026-03-13,2026-03-13 17:00:00
OPP-1912,Fontaine Motorenwerk - Data Platform Modernisation,ACC-10286,Fontaine Motorenwerk SA,Anna Müller,Data & AI,Data Platform Modernisation,Lost,0%,69600,CHF,2025-05-09,2025-08-15,2025-06-13,Not a Fit,Outbound - SDR,2025-06-13,2025-06-13 20:40:09
OPP-2000,Cygnus Logistics - DevOps & Platform Engineering,ACC-10227,Cygnus Logistics s.r.o.,Tomáš Novák,Cloud & Infrastructure,DevOps & Platform Engineering,Closed - Lost,0,22000,€,2025-05-26,2025-11-17,2025-07-09,no budget,Event / Webinar,2025-07-09,2025-07-09 17:00:00
OPP-1978,Estrella Motorenwerk - Managed Cloud Services,ACC-10542,Estrella Motorenwerk Ltd,"Hughes, Oliver",Cloud & Infrastructure,Managed Cloud Services,Closed Won,100,185700,GBP,2025-05-21,2025-09-17,,,Existing Customer (Upsell),2025-10-25,2025-10-25 17:00:00
OPP-2015,Aurora Authority - Security Assessment,ACC-10396,Aurora Authority S.L.,Isabel Ferreira,Cybersecurity,Security Assessment,Closed Lost,0,208500,EUR,2025-05-28,2026-01-18,2026-01-26,Timing / Postponed,Hyperscaler Co-sell,2026-01-26,2026-01-26 17:00:00
OPP-1970,Ysolde Power - Managed Cloud Services,ACC-10015,Ysolde Power ApS,Freja Nielsen,Cloud & Infrastructure,Managed Cloud Services,Lost,0,"DKK 3,396,700",dkk,2025-05-20,2025-08-17,2025-06-18,Scope Reduced / In-house,Referral,2025-06-18,2025-06-18 17:00:00
OPP-1913,Solvik Bank - SAP S/4HANA Implementation,ACC-10260,Solvik Bank Ltd,Grace Thompson,ERP & Apps,SAP S/4HANA Implementation,Lost,0%,329500,GBP,09/05/2025,11/10/2025,2025-05-25,Not a Fit,Event,2025-05-25,2025-05-25 17:28:09
OPP-1974,Baltica Retail - Data Platform Modernisation,ACC-10080,Baltica Retail SAS,hugo laurent,DATA & AI,Data Platform Modernisation,Closed Won,100,223500.00,eur,2025-05-21,2025-11-25,2025-11-23,,Inbound - Website,2025-11-23,2025-11-23 17:00:00
OPP-1967,Westbrook Components - AI & GenAI Solutions,ACC-10421,Westbrook Components S.A.,Katarzyna Nowak,Data & AI,AI & GenAI Solutions,closed won,100%,789300,PLN,2025-05-20,2025-08-31,2026-05-24,,Existing Customer,2026-05-24,2026-05-24 21:04:04
OPP-1937,Atlas Bank - Data Platform Modernisation,ACC-10577,Atlas Bank SAS,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0,122000,eur,2025-05-14,2025-12-02,2025-05-25,Budget,Hyperscaler Co-sell,2025-05-25,2025-05-25 17:00:00
OPP-1948,Dunmore Medical - SAP S/4HANA Implementation,ACC-10024,Dunmore Medical Ltd,Grace Thompson,ERP & Business Apps,SAP S/4HANA Implementation,Lost,0,3072300,GBP,2025-05-16,2025-10-18,2025-06-04,Not a Fit,Existing Customer (Upsell),2025-06-04,2025-06-04 17:00:00
OPP-1954,Alpenkraft Components - AI & GenAI Solutions,ACC-10212,Alpenkraft Components Ltd,Niamh Walsh,Data & AI,AI & GenAI Solutions,Closed Lost,0,85000,EUR,2025-05-17,2025-07-12,2025-06-07,No Budget,Partner Referral,2025-06-07,2025-06-07 17:00:00
OPP-1955,Baltica Agency - DevOps & Platform Engineering,ACC-10571,Baltica Agency B.V.,Pieter Janssens,CLOUD,DevOps & Platform Engineering,closed lost,0%,163000,EUR,2025-05-18,2025-08-29,2025-07-21,No Decision / Stalled,Partner Referral,2025-07-21,2025-07-21 17:00:00
OPP-1873,Iberia Brands - DevOps & Platform Engineering,ACC-10480,Iberia Brands AG,Lukas Schneider,Cloud & Infrastructure,DevOps & Platform Engineering,Lost,0,38500,EUR,2025-05-02,2025-09-09,2025-05-22,Not a Fit,Existing Customer (Upsell),2025-05-22,2025-05-22 17:00:00
OPP-1943,Orion Health - Application Support,ACC-10244,Orion Health s.r.o.,Lena Fischer,ERP & Apps,Application Support,Closed Lost,0%,4509900,CZK,2025-05-15,2025-12-10,2025-07-03,no budget,Inbound - Website,2025-07-03,2025-07-03 17:00:00
OPP-2002,Westbrook Assurance - Security Assessment,ACC-10686,Westbrook Assurance SA,"Wagner, Felix",Cybersecurity,Security Assessment,Closed Won,100%,36000,CHF,2025-05-26,2025-10-27,2026-01-28,,Inbound,2026-01-28,2026-01-28 17:00:00
OPP-1999,Danubia Networks - Cloud Migration,ACC-10289,Danubia Networks S.p.A.,Mateo López,Cloud & Infra,Cloud Migration,Lost,0,"€98,000",EUR,2025-05-26,2026-01-03,2025-08-04,No Decision / Stalled,Inbound,2025-08-04,2025-08-04 17:00:00
OPP-1899,Jadeport Precision - Managed SOC,ACC-10405,Jadeport Precision AG,Felix Wagner,cybersecurity,Managed SOC,Won,100,213 000,EUR,2025-05-07,2025-09-26,2026-01-05,,Existing Customer (Upsell),2026-01-05,2026-01-05 17:00:00
OPP-2017,Bergmann Invest - Data Platform Modernisation,ACC-10216,Bergmann Invest SA,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0,"€783,500",eur,2025-05-29,2025-09-26,2025-08-11,No Budget,Existing Customer (Upsell),2025-08-11,2025-08-11 18:55:23
OPP-1889,Ysolde Renewables - Managed Cloud Services,ACC-10102,Ysolde Renewables Oyj,Freja Nielsen,Cloud & Infrastructure,Managed Cloud Services,Negotiation,90%,"€690,500",EUR,2025-05-05,2025-06-21,,,Outbound - SDR,2025-07-14,2025-07-13 01:23:47
OPP-1987,Isola Stores - Analytics & BI,ACC-10545,Isola Stores SE,anna müller,Data & AI,Analytics & BI,Closed Lost,0,10000,EUR,2025-05-23,2025-08-26,2025-08-10,Not a Fit,Upsell,2025-08-10,2025-08-10 17:00:00
OPP-1926,Arcadia Health - Salesforce Implementation,ACC-10176,Arcadia Health S.r.l.,Paolo Conti,ERP & Apps,Salesforce Implementation,Closed Lost,0,152000,EUR,2025-05-12,2025-11-26,2025-11-25,Budget,Inbound - Website,2025-11-25,2025-11-25 17:00:00
OPP-1910,Fontaine Invest - Data Platform Modernisation,ACC-10425,Fontaine Invest S.p.A.,Marco Rossi,Data & AI,Data Platform Modernisation,Closed Lost,0,333500,EUR,09/05/2025,2025-09-09,2025-07-25,No Decision / Stalled,Event / Webinar,2025-07-25,2025-07-25 17:00:00
OPP-1947,Fjordline Broadcast - Data Platform Modernisation,ACC-10256,FJORDLINE BROADCAST SAS,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0%,992500,EUR,2025-05-16,2025-09-05,2025-05-23,Stalled,Inbound - Website,2025-05-23,2025-05-23 17:00:00
