Opportunity ID,Opportunity Name,Account ID,Account Name,Opportunity Owner,Department,Service Line,Stage,Probability (%),Amount,Currency,Created Date,Expected Close Date,Actual Close Date,Loss Reason,Lead Source,Last Activity Date,Last Modified
OPP-1502,Atlas Renewables - DevOps & Platform Engineering,ACC-10539,Atlas Renewables SAS,Chloé Martin,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,,665000.00,EUR,2025-02-15,13/06/2025,2025-08-08,No Decision / Stalled,Partner Referral,2025-08-08,2025-08-08 17:00:00
OPP-1438,Saxon Clinics - Managed SOC,ACC-10499,Saxon Clinics SA,David Moreau,Cyber Security,Managed SOC,Closed Lost,0,"€771,500",EUR,2025-02-04,2025-06-11,2025-07-01,,Referral,2025-07-01,2025-07-01 17:00:00
OPP-1505,Karlsson Media - Cloud Migration,ACC-10082,Karlsson Media ASA,Freja Nielsen  ,Cloud & Infrastructure,Cloud Migration,Closed Lost,0,"€380,500",EUR,2025-02-16,2025-05-09,2025-03-03,No Budget,Existing Customer (Upsell),2025-03-03,2025-03-03 17:00:00
OPP-1480,Saxon Motorenwerk - SAP S/4HANA Implementation,ACC-10274,Saxon Motorenwerk S.r.l.,"Conti, Paolo",ERP & Business Apps,SAP S/4HANA Implementation,Closed Won,100,479000,EUR,2025-02-12,2025-07-27,2025-07-03,,Inbound - Website,2025-07-03,2025-07-03 17:00:00
OPP-1453,Castellan Energy - Managed Cloud Services,ACC-10675,CASTELLAN ENERGY SA,Chloé Martin,Cloud and Infrastructure,Managed Cloud Services,Closed Lost,0%,1863500,EUR,2025-02-07,2025-07-04,2025-05-11,No Decision / Stalled,Existing Customer,2025-05-11,2025-05-11 20:12:52
OPP-1477,Vistula Precision - SAP S/4HANA Implementation,ACC-10718,Vistula Precision ASA,Sven Johansson,ERP & Business Apps,SAP S/4HANA Implementation,closed lost,0,"NOK 3,571,000",NOK,2025-02-11,08/06/2025,2025-05-02,Scope Reduced / In-house,Event / Webinar,2025-05-02,2025-05-02 21:15:21
OPP-1456,Corvina Brands - Application Support,ACC-10475,Corvina Brands AG,"Hoffmann, Julia",ERP,Application Support,Won,100,105000,EUR,2025-02-08,2025-06-01,2025-05-13,,Website,2025-05-13,2025-05-13 20:20:44
OPP-1431,Tamsin Grid - Managed Cloud Services,ACC-10192,Tamsin Grid Ltd,Oliver Hughes  ,Cloud & Infrastructure,Managed Cloud Services,Closed Lost,0,331300,GBP,2025-02-02,2025-06-14,2025-04-07,Timing / Postponed,Hyperscaler Co-sell,2025-04-07,2025-04-07 17:00:00
OPP-1535,Saxon Medical - Application Support,ACC-10390,Saxon Medical AB,Sven Johansson,ERP & Business Apps,,Closed Lost,0,2150500,SEK,2025-02-23,2025-06-29,2025-05-31,No decision,Event / Webinar,2025-05-31,2025-05-31 17:00:00
OPP-1528,Riviera Components - DevOps & Platform Engineering,ACC-10315,Riviera Components SE,lukas schneider,Cloud and Infrastructure,DevOps & Platform Engineering,Closed Won,100,157500,EUR,2025-02-20,2025-07-07,2025-05-30,,Existing Customer (Upsell),2025-05-30,2025-05-30 17:00:00
OPP-1538,Stellaris Freight - AI & GenAI Solutions,ACC-10477,Stellaris Freight SA,Hugo Laurent,Data & AI,AI & GenAI Solutions,closed lost,0,78500,EUR,2025-02-23,2025-07-26,2025-04-19,Stalled,Partner Referral,2025-04-19,2025-04-19 17:00:00
OPP-1452,Meridian Capital - Managed Cloud Services,ACC-10606,Meridian Capital B.V.,Pieter Janssens,Cloud & Infrastructure,Managed Cloud Services,closed won,100,309000,EUR,2025-02-07,2025-06-15,2025-05-19,,Hyperscaler Co-sell,2025-05-19,2025-05-19 17:00:00
OPP-1437,Delta Networks - Salesforce Implementation,ACC-10617,Delta Networks AG,Julia Hoffmann,ERP & Business Apps,Salesforce Implementation,closed lost,0,105300,CHF,2025-02-04,2025-06-12,2025-07-06,Competitor,Partner Referral,2025-07-06,2025-07-06 17:00:00
OPP-1506,Silverline Medical - Cloud Migration,ACC-10371,Silverline Medical Oy,Freja Nielsen,Cloud & Infra,Cloud Migration,Closed Lost,0,403500,€,2025-02-16,2025-05-29,2025-05-03,Lost to Competitor,Website,2025-05-03,2025-05-03 22:20:36
OPP-1540,Ysolde Industries - Analytics & BI,ACC-10035,Ysolde Industries AB,Mikael Lindqvist,Data & AI,Analytics & BI,Closed - Lost,0,"48,000.00",EUR,2025-02-23,2025-07-10,2025-03-07,No Budget,Outbound - SDR,2025-03-07,2025-03-07 19:44:32
OPP-1460,Estrella Brands - Security Assessment,ACC-10709,Estrella Brands SE,Felix Wagner,Cyber,Security Assessment,Closed Won,100%,21500,EUR,2025-02-08,2025-05-05,2025-04-13,,Existing Customer (Upsell),2025-04-13,2025-04-13 21:32:04
OPP-1511,Oakridge Bank - Cloud Migration,ACC-10023,Oakridge Bank SAS,Chloé Martin,CLOUD,Cloud Migration,Closed Lost,0%,584000,EUR,2025-02-18,2025-09-17,2025-05-16,No Budget,Existing Customer (Upsell),2025-05-16,2025-05-16 23:23:56
OPP-1497,Jadeport Assurance - Application Support,ACC-10764,JADEPORT ASSURANCE S.A.,Paolo Conti,ERP & Business Apps,Application Support,Closed Won,100,470000,EUR,2025-02-15,2025-06-30,2025-07-02,,Inbound - Website,2025-07-02,2025-07-02 17:00:00
OPP-1501,Isola Broadcast - Analytics & BI,ACC-10215,Isola Broadcast plc,Niamh Walsh,Data & AI,Analytics & BI,Lost,0%,88200,GBP,2025-02-15,2025-07-10,2025-07-12,Doing in-house,Partner Referral,2025-07-12,2025-07-12 17:00:00
OPP-1518,Silverline Industries - Salesforce Implementation,ACC-10343,SILVERLINE INDUSTRIES AB,Sven Johansson,ERP & Business Apps,Salesforce Implementation,Closed Won,100%,1375900,SEK,2025-02-19,2025-05-02,,,Partner Referral,2025-04-18,2025-04-18 17:00:00
OPP-1444,Granite Authority - Identity & Access Management,ACC-10094,Granite Authority Ltd,Tom Barker,Cyber Security,Identity & Access Management,Closed Lost,0,166300,GBP,2025-02-06,2025-07-16,2025-02-27,No Decision / Stalled,Inbound - Website,2025-02-27,2025-02-27 19:30:49
OPP-1481,Corvina Industries - Managed Cloud Services,ACC-10544,Corvina Industries N.V.,Pieter Janssens,Cloud & Infrastructure,Managed Cloud Services,closed lost,0,456500,EUR,2025-02-12,2025-06-13,2025-04-20,Not a Fit,Hyperscaler Co-sell,2025-04-20,2025-04-20 17:00:00
OPP-1430,Karlsson Networks - SAP S/4HANA Implementation,ACC-10442,Karlsson Networks S.L.,P. Conti,ERP & Apps,SAP S/4HANA Implementation,closed lost,0%,660500.00,EUR,2025-02-02,2025-07-27,2025-05-13,no budget,Event / Webinar,2025-05-13,2025-05-13 17:00:00
OPP-1491,Cygnus Utilities - Analytics & BI,ACC-10382,Cygnus Utilities Oyj,Mikael Lindqvist,Data & AI,Analytics & BI,Closed - Lost,0,"€377,000",EUR,2025-02-13,2025-05-10,2025-05-17,Timing / Postponed,Upsell,2025-05-17,2025-05-17 17:00:00
OPP-1435,Moselle Pharma - Application Support,ACC-10110,Moselle Pharma B.V.,Lena Fischer,ERP and Business Applications,Application Support,Closed Lost,0%,260000,EUR,2025-02-04,2025-06-09,2025-06-26,Not a Fit,Hyperscaler Co-sell,2025-06-26,2025-06-26 17:00:00
OPP-1487,Olympia Energy - DevOps & Platform Engineering,ACC-10037,Olympia Energy Ltd,Oliver Hughes,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,92000,GBP,2025-02-13,2025-04-14,2025-03-25,Not a Fit,Existing Customer (Upsell),2025-03-25,2025-03-25 20:17:39
OPP-1531,Castellan Industries - DevOps & Platform Engineering,ACC-10123,CASTELLAN INDUSTRIES N.V.,Pieter Janssens,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,"128,500.00",EUR,2025-02-21,2025-06-27,2025-03-15,No Decision / Stalled,Inbound - Website,2025-03-15,2025-03-15 21:10:23
OPP-1504,Stellaris Assurance - AI & GenAI Solutions,ACC-10601,STELLARIS ASSURANCE LTD,Niamh Walsh,Data & AI,AI & GenAI Solutions,Closed Lost,0,170 500,GBP,2025-02-16,2025-07-09,2025-06-12,Timing / Postponed,Partner Referral,2025-06-12,2025-06-12 19:14:36
OPP-1447,Castellan Grid - Managed Cloud Services,ACC-10568,Castellan Grid B.V.,Pieter Janssens,Cloud & Infrastructure,Managed Cloud Services,Closed Won,100%,"314,000.00",eur,06/02/2025,2025-04-11,,,Hyperscaler Co-sell,2025-05-19,2025-05-19 17:04:11
OPP-1424,Helvetia Bank - Security Assessment,ACC-10516,Helvetia Bank GmbH,Felix Wagner,Cybersecurity,Security Assessment,Closed Won,100%,76000,EUR,2025-02-01,2025-05-04,2025-08-12,,Event / Webinar,2025-08-12,2025-08-12 17:00:00
OPP-1423,Noord Media - Security Assessment,ACC-10535,Noord Media S.L.,Isabel Ferreira,Cybersecurity,Security Assessment,Closed Lost,0,"38,000.00",EUR,2025-02-01,2025-06-01,2025-04-04,Price,Partner Referral,2025-04-04,2025-04-04 17:00:00
OPP-1449,Vistula Industries - Cloud Migration,ACC-10406,VISTULA INDUSTRIES SA,chloé martin,Cloud & Infrastructure,Cloud Migration,Closed Lost,0,"515,000.00",EUR,2025-02-07,2025-08-28,2025-02-09,Not a Fit,Inbound - Website,2025-02-09,2025-02-09 18:50:04
OPP-1534,Invicta Agency - Managed Cloud Services,ACC-10352,Invicta Agency Oyj,freja nielsen,Cloud and Infrastructure,Managed Cloud Services,Lost,0%,415000,EUR,2025-02-22,2025-07-03,2025-04-02,No Decision / Stalled,Existing Customer (Upsell),2025-04-02,2025-04-02 17:00:00
OPP-1467,Zentra Stores - Application Support,ACC-10461,Zentra Stores S.r.l.,Paolo Conti,ERP & Business Apps,Application Support,Closed Lost,,"156,000.00",EUR,2025-02-09,2025-05-19,2025-06-13,No Decision / Stalled,Co-sell,2025-06-13,2025-06-13 17:00:00
OPP-1553,Lindholm Utilities - Cloud Migration,ACC-10018,Lindholm Utilities Oyj,Freja Nielsen,Cloud and Infrastructure,Cloud Migration,Closed Won,100,54000,eur,2025-02-27,2025-06-23,2025-07-02,,Event / Webinar,2025-07-02,2025-07-02 21:10:59
OPP-1426,Ysolde Renewables - DevOps & Platform Engineering,ACC-10102,YSOLDE RENEWABLES OYJ,Freja Nielsen,Cloud & Infrastructure,DevOps & Platform Engineering,Closed Lost,0,"€428,500",EUR,2025-02-02,2025-06-07,2025-02-24,Not qualified,Existing Customer (Upsell),2025-02-24,2025-02-24 17:00:00
OPP-1552,Vektor Components - AI & GenAI Solutions,ACC-10756,Vektor Components SA,Hugo Laurent  ,Data and AI,AI & GenAI Solutions,Closed - Lost,0,79500,EUR,2025-02-27,2025-05-28,2025-11-19,Price,Inbound - Website,2025-11-19,2025-11-19 17:00:00
OPP-1542,Novara Stores - Analytics & BI,ACC-10059,Novara Stores Ltd,Niamh Walsh,Data & AI,Analytics & BI,closed lost,0%,301 100,GBP,2025-02-24,2025-07-15,2025-03-11,Not a Fit,Hyperscaler Co-sell,2025-03-11,2025-03-11 18:02:05
OPP-1473,Arcadia Finance - Security Assessment,ACC-10159,Arcadia Finance SA,Felix Wagner,Cybersecurity,Security Assessment,Closed Won,100%,11800,,2025-02-11,2025-07-10,2026-01-02,,Partner Referral,2026-01-02,2026-01-02 22:04:14
OPP-1464,Delta Medical - AI & GenAI Solutions,ACC-10016,Delta Medical Ltd,Ethan Clarke  ,Data & AI,AI & GenAI Solutions,Closed Lost,0,"253,600.00",GBP,2025-02-09,2025-07-22,2025-03-13,Not a Fit,Outbound - SDR,2025-03-13,2025-03-13 17:00:00
OPP-1498,Vektor Components - Data Platform Modernisation,ACC-10637,VEKTOR COMPONENTS SA,Hugo Laurent,Data & AI,Data Platform Modernisation,Closed Lost,0,"€225,500",EUR,2025-02-15,2025-06-15,2025-05-17,No Budget,Hyperscaler Co-sell,2025-05-17,2025-05-17 17:00:00
OPP-1556,Iberia Precision - Salesforce Implementation,ACC-10634,Iberia Precision AG,Lena Fischer,ERP and Business Applications,Salesforce Implementation,Closed Lost,0,128900,chf,2025-02-28,2025-04-15,2025-07-18,No Decision / Stalled,Partner Referral,2025-07-18,2025-07-18 17:00:00
OPP-1557,Aurora Grid - Data Platform Modernisation,ACC-10688,Aurora Grid s.r.o.,Katarzyna Nowak,Data & AI,Data Platform Modernisation,closed lost,0,4591300.00,CZK,2025-02-28,2025-06-16,2025-11-24,lost to competitor,Existing Customer (Upsell),2025-11-24,2025-11-24 17:00:00
OPP-1517,Bergmann Assurance - Analytics & BI,ACC-10322,Bergmann Assurance Ltd,Niamh Walsh,Data & AI,Analytics & BI,Won,100,143500,EUR,2025-02-19,2025-05-12,2026-03-14,,Event / Webinar,2026-03-14,2026-03-14 17:00:00
